ticket_id,device_id,firmware_version,created_at,error_code,issue_type,resolution,rma_issued
TKT_729555,DEV_0052,10.113.5,2060-09-06 00:00:00,ERR_NETWORK_107,connectivity,no_issue,0
TKT_316204,DEV_0193,10.42.0,2037-06-11 00:00:00,ERR_UPDATE_109,crash,rma,1
TKT_430880,DEV_0158,10.197.6,2089-04-15 00:00:00,ERR_STREAM_106,update_failure,fixed,0
TKT_994633,DEV_0083,10.46.3,2038-02-08 00:00:00,ERR_STREAM_105,update_failure,fixed,0
TKT_544648,DEV_0224,10.56.1,2042-02-17 00:00:00,ERR_UPDATE_109,update_failure,fixed,0
TKT_925999,DEV_0333,10.62.8,2044-02-15 00:00:00,ERR_BOOT_106,hardware,workaround,0
TKT_116503,DEV_0390,10.38.0,2035-03-17 00:00:00,ERR_STREAM_104,connectivity,fixed,0
TKT_269678,DEV_0275,10.184.4,2084-02-21 00:00:00,ERR_CRASH_107,update_failure,workaround,0
TKT_255090,DEV_0005,10.13.4,2027-12-05 00:00:00,ERR_BOOT_108,update_failure,rma,1
TKT_255593,DEV_0106,10.128.6,2064-02-03 00:00:00,ERR_CRASH_102,connectivity,no_issue,0
TKT_915940,DEV_0089,10.146.0,2071-05-18 00:00:00,ERR_CRASH_105,update_failure,no_issue,0
TKT_444382,DEV_0062,10.137.3,2067-06-06 00:00:00,ERR_BOOT_102,connectivity,workaround,0
TKT_541957,DEV_0263,10.31.0,2033-11-15 00:00:00,ERR_NETWORK_103,connectivity,rma,1
TKT_620780,DEV_0207,10.199.4,2089-09-04 00:00:00,ERR_NETWORK_104,performance,rma,1
TKT_503656,DEV_0043,10.7.5,2025-07-26 00:00:00,ERR_NETWORK_106,crash,fixed,0
TKT_834994,DEV_0454,10.66.5,2045-02-06 00:00:00,ERR_NETWORK_105,update_failure,workaround,0
TKT_475268,DEV_0060,10.52.0,2039-07-06 00:00:00,ERR_NETWORK_102,crash,workaround,0
TKT_446516,DEV_0293,10.183.0,2082-12-22 00:00:00,ERR_UPDATE_108,update_failure,no_issue,0
TKT_329139,DEV_0430,10.27.13,2032-06-22 00:00:00,ERR_BOOT_108,performance,fixed,0
TKT_977572,DEV_0404,10.40.4,2036-04-03 00:00:00,ERR_STREAM_107,connectivity,workaround,0
TKT_560482,DEV_0445,10.187.3,2085-04-02 00:00:00,ERR_BOOT_108,update_failure,no_issue,0
TKT_780801,DEV_0241,10.77.2,2049-05-30 00:00:00,ERR_NETWORK_107,crash,workaround,0
TKT_932094,DEV_0411,10.147.1,2071-12-25 00:00:00,ERR_NETWORK_101,crash,rma,1
TKT_127330,DEV_0145,10.43.0,2037-08-07 00:00:00,ERR_NETWORK_107,update_failure,no_issue,0
TKT_240768,DEV_0039,10.74.9,2048-04-22 00:00:00,ERR_BOOT_101,update_failure,no_issue,0
TKT_447813,DEV_0062,10.96.2,2053-12-19 00:00:00,ERR_NETWORK_102,performance,workaround,0
TKT_445033,DEV_0172,10.151.3,2073-02-13 00:00:00,ERR_NETWORK_100,update_failure,fixed,0
TKT_640992,DEV_0088,10.117.2,2061-05-19 00:00:00,ERR_CRASH_102,performance,fixed,0
TKT_929216,DEV_0043,10.143.16,2071-01-22 00:00:00,ERR_STREAM_100,crash,fixed,0
TKT_158600,DEV_0161,10.30.0,2033-08-15 00:00:00,ERR_BOOT_103,hardware,workaround,0
TKT_237186,DEV_0046,10.122.2,2062-09-24 00:00:00,ERR_STREAM_106,crash,rma,1
TKT_981313,DEV_0443,10.177.4,2081-07-30 00:00:00,ERR_STREAM_103,crash,no_issue,0
TKT_183591,DEV_0347,10.74.3,2047-11-21 00:00:00,ERR_UPDATE_107,connectivity,no_issue,0
TKT_201661,DEV_0218,10.79.1,2049-08-30 00:00:00,ERR_UPDATE_106,hardware,fixed,0
TKT_334289,DEV_0441,10.198.0,2089-04-06 00:00:00,ERR_UPDATE_100,update_failure,fixed,0
TKT_689229,DEV_0203,10.67.0,2045-02-07 00:00:00,ERR_CRASH_106,hardware,no_issue,0
TKT_142178,DEV_0293,10.148.0,2072-02-15 00:00:00,ERR_STREAM_103,hardware,workaround,0
TKT_737535,DEV_0281,10.39.0,2035-10-15 00:00:00,ERR_CRASH_109,connectivity,no_issue,0
TKT_573128,DEV_0075,10.68.2,2045-06-17 00:00:00,ERR_STREAM_102,crash,no_issue,0
TKT_892128,DEV_0443,10.197.6,2089-03-17 00:00:00,ERR_UPDATE_102,hardware,rma,1
TKT_181577,DEV_0082,10.140.5,2068-08-27 00:00:00,ERR_CRASH_102,update_failure,workaround,0
TKT_156815,DEV_0139,10.103.7,2056-05-29 00:00:00,ERR_NETWORK_104,connectivity,rma,1
TKT_936785,DEV_0500,10.188.0,2085-05-30 00:00:00,ERR_NETWORK_103,connectivity,rma,1
TKT_165442,DEV_0135,10.80.1,2049-11-16 00:00:00,ERR_STREAM_100,hardware,workaround,0
TKT_940726,DEV_0411,10.146.4,2071-08-07 00:00:00,ERR_STREAM_103,update_failure,workaround,0
TKT_428484,DEV_0225,10.89.3,2051-07-29 00:00:00,ERR_BOOT_100,performance,no_issue,0
TKT_687571,DEV_0024,10.176.23,2080-11-15 00:00:00,ERR_NETWORK_108,performance,no_issue,0
TKT_604153,DEV_0428,10.46.4,2038-02-03 00:00:00,ERR_STREAM_106,performance,rma,1
TKT_334229,DEV_0207,10.22.2,2030-01-11 00:00:00,ERR_NETWORK_105,connectivity,workaround,0
TKT_548959,DEV_0214,10.120.5,2062-06-12 00:00:00,ERR_NETWORK_106,performance,rma,1
TKT_386209,DEV_0204,10.139.0,2067-11-09 00:00:00,ERR_CRASH_107,update_failure,rma,1
TKT_522079,DEV_0392,10.15.0,2028-03-09 00:00:00,ERR_BOOT_102,update_failure,fixed,0
TKT_980866,DEV_0471,10.128.0,2063-08-07 00:00:00,ERR_NETWORK_108,connectivity,fixed,0
TKT_956283,DEV_0387,10.21.2,2029-08-15 00:00:00,ERR_BOOT_102,update_failure,workaround,0
TKT_888199,DEV_0073,10.166.1,2076-12-30 00:00:00,ERR_STREAM_108,connectivity,fixed,0
TKT_776204,DEV_0498,10.147.0,2071-11-23 00:00:00,ERR_UPDATE_102,performance,fixed,0
TKT_863170,DEV_0013,10.110.2,2058-05-26 00:00:00,ERR_CRASH_102,performance,workaround,0
TKT_679018,DEV_0160,10.164.0,2076-07-08 00:00:00,ERR_CRASH_104,crash,rma,1
TKT_214765,DEV_0444,10.199.2,2089-08-16 00:00:00,ERR_CRASH_108,performance,no_issue,0
TKT_312012,DEV_0463,10.142.2,2069-10-01 00:00:00,ERR_CRASH_105,crash,no_issue,0
TKT_229564,DEV_0351,10.11.0,2026-03-30 00:00:00,ERR_UPDATE_108,hardware,fixed,0
TKT_503182,DEV_0467,10.137.5,2067-08-29 00:00:00,ERR_NETWORK_101,performance,workaround,0
TKT_294850,DEV_0419,10.203.5,2091-03-19 00:00:00,ERR_CRASH_109,hardware,workaround,0
TKT_538111,DEV_0016,10.32.2,2034-03-03 00:00:00,ERR_UPDATE_109,connectivity,fixed,0
TKT_197782,DEV_0008,10.67.1,2045-04-06 00:00:00,ERR_CRASH_104,hardware,fixed,0
TKT_764245,DEV_0094,10.154.7,2074-03-08 00:00:00,ERR_NETWORK_101,hardware,no_issue,0
TKT_914709,DEV_0324,10.202.4,2090-08-08 00:00:00,ERR_BOOT_107,hardware,fixed,0
TKT_689951,DEV_0004,10.50.5,2039-03-21 00:00:00,ERR_CRASH_104,crash,fixed,0
TKT_713550,DEV_0014,10.81.1,2050-03-02 00:00:00,ERR_UPDATE_105,performance,rma,1
TKT_326252,DEV_0199,10.176.19,2080-06-25 00:00:00,ERR_STREAM_106,crash,rma,1
TKT_309603,DEV_0328,10.12.8,2027-01-24 00:00:00,ERR_UPDATE_107,performance,fixed,0
TKT_445317,DEV_0098,10.110.0,2058-05-04 00:00:00,ERR_STREAM_103,performance,rma,1
TKT_612176,DEV_0165,10.132.0,2065-11-09 00:00:00,ERR_UPDATE_108,connectivity,fixed,0
TKT_424140,DEV_0068,10.40.1,2036-01-01 00:00:00,ERR_NETWORK_106,update_failure,workaround,0
TKT_578412,DEV_0080,10.132.0,2065-11-19 00:00:00,ERR_BOOT_105,crash,no_issue,0
TKT_737025,DEV_0214,10.127.0,2063-07-30 00:00:00,ERR_STREAM_103,connectivity,workaround,0
TKT_435463,DEV_0397,10.144.0,2070-12-30 00:00:00,ERR_BOOT_103,connectivity,rma,1
TKT_461281,DEV_0113,10.68.1,2045-05-06 00:00:00,ERR_UPDATE_101,hardware,no_issue,0
TKT_386024,DEV_0298,10.15.3,2028-06-06 00:00:00,ERR_UPDATE_109,update_failure,no_issue,0
TKT_227523,DEV_0429,10.42.1,2037-06-11 00:00:00,ERR_NETWORK_100,update_failure,workaround,0
TKT_368185,DEV_0375,10.137.2,2067-05-13 00:00:00,ERR_CRASH_105,hardware,workaround,0
TKT_316772,DEV_0210,10.82.0,2050-03-20 00:00:00,ERR_STREAM_100,crash,workaround,0
TKT_224551,DEV_0056,10.82.2,2050-05-15 00:00:00,ERR_UPDATE_108,connectivity,no_issue,0
TKT_440059,DEV_0311,10.53.7,2040-08-08 00:00:00,ERR_CRASH_102,hardware,no_issue,0
TKT_647805,DEV_0409,10.131.1,2064-12-24 00:00:00,ERR_STREAM_107,performance,fixed,0
TKT_249844,DEV_0233,10.203.7,2091-06-02 00:00:00,ERR_BOOT_107,update_failure,workaround,0
TKT_384656,DEV_0291,10.55.5,2041-04-28 00:00:00,ERR_BOOT_105,connectivity,fixed,0
TKT_394002,DEV_0374,10.111.3,2059-08-16 00:00:00,ERR_BOOT_103,hardware,workaround,0
TKT_993306,DEV_0293,10.170.1,2078-04-08 00:00:00,ERR_UPDATE_103,performance,workaround,0
TKT_852891,DEV_0500,10.182.2,2082-10-25 00:00:00,ERR_BOOT_100,performance,fixed,0
TKT_842353,DEV_0197,10.40.9,2036-07-20 00:00:00,ERR_STREAM_102,crash,fixed,0
TKT_216842,DEV_0321,10.12.16,2027-08-06 00:00:00,ERR_CRASH_104,performance,fixed,0
TKT_345462,DEV_0074,10.37.0,2035-01-20 00:00:00,ERR_STREAM_103,performance,no_issue,0
TKT_886230,DEV_0177,10.92.0,2052-10-03 00:00:00,ERR_UPDATE_108,hardware,rma,1
TKT_508345,DEV_0143,10.179.4,2081-12-17 00:00:00,ERR_CRASH_100,hardware,fixed,0
TKT_691102,DEV_0445,10.146.4,2071-09-22 00:00:00,ERR_UPDATE_105,performance,fixed,0
TKT_781441,DEV_0393,10.170.1,2078-04-25 00:00:00,ERR_STREAM_101,update_failure,workaround,0
TKT_358983,DEV_0087,10.145.1,2071-03-17 00:00:00,ERR_CRASH_101,hardware,fixed,0
TKT_413423,DEV_0041,10.58.0,2042-05-13 00:00:00,ERR_UPDATE_108,connectivity,fixed,0
TKT_666222,DEV_0449,10.12.0,2026-07-08 00:00:00,ERR_CRASH_103,update_failure,rma,1
TKT_452234,DEV_0280,10.111.1,2059-06-13 00:00:00,ERR_UPDATE_108,update_failure,workaround,0
TKT_509361,DEV_0244,10.59.2,2042-06-27 00:00:00,ERR_CRASH_101,performance,fixed,0
TKT_626668,DEV_0338,10.18.3,2029-02-15 00:00:00,ERR_BOOT_106,update_failure,rma,1
TKT_875536,DEV_0256,10.194.0,2086-10-04 00:00:00,ERR_UPDATE_106,crash,workaround,0
TKT_380128,DEV_0406,10.84.2,2050-08-05 00:00:00,ERR_BOOT_104,performance,no_issue,0
TKT_367857,DEV_0041,10.197.2,2088-11-04 00:00:00,ERR_BOOT_104,connectivity,rma,1
TKT_875227,DEV_0049,10.164.3,2076-09-21 00:00:00,ERR_CRASH_107,performance,fixed,0
TKT_938965,DEV_0300,10.201.1,2090-03-24 00:00:00,ERR_STREAM_103,performance,workaround,0
TKT_544463,DEV_0030,10.31.1,2033-12-29 00:00:00,ERR_STREAM_101,hardware,workaround,0
TKT_717875,DEV_0269,10.66.4,2045-01-01 00:00:00,ERR_UPDATE_100,performance,workaround,0
TKT_199207,DEV_0145,10.87.6,2051-04-12 00:00:00,ERR_BOOT_104,performance,no_issue,0
TKT_606688,DEV_0204,10.89.11,2052-01-08 00:00:00,ERR_UPDATE_100,crash,rma,1
TKT_772613,DEV_0140,10.85.1,2050-09-02 00:00:00,ERR_UPDATE_109,connectivity,workaround,0
TKT_268058,DEV_0396,10.142.1,2069-07-29 00:00:00,ERR_UPDATE_105,connectivity,fixed,0
TKT_824372,DEV_0125,10.176.2,2079-06-28 00:00:00,ERR_BOOT_105,connectivity,no_issue,0
TKT_582502,DEV_0189,10.5.0,2025-01-08 00:00:00,ERR_BOOT_100,connectivity,workaround,0
TKT_477429,DEV_0402,10.12.7,2027-01-08 00:00:00,ERR_CRASH_102,update_failure,workaround,0
TKT_781103,DEV_0204,10.140.6,2068-10-17 00:00:00,ERR_CRASH_104,hardware,workaround,0
TKT_364979,DEV_0311,10.91.2,2052-07-21 00:00:00,ERR_CRASH_104,update_failure,rma,1
TKT_948821,DEV_0500,10.70.2,2046-02-20 00:00:00,ERR_BOOT_104,connectivity,workaround,0
TKT_471428,DEV_0441,10.12.14,2027-06-02 00:00:00,ERR_NETWORK_109,crash,rma,1
TKT_587034,DEV_0207,10.198.0,2089-05-18 00:00:00,ERR_NETWORK_108,update_failure,rma,1
TKT_402009,DEV_0245,10.65.4,2044-08-20 00:00:00,ERR_STREAM_109,performance,fixed,0
TKT_637020,DEV_0447,10.199.0,2089-06-24 00:00:00,ERR_NETWORK_103,performance,workaround,0
TKT_873334,DEV_0027,10.65.0,2044-06-24 00:00:00,ERR_STREAM_108,connectivity,fixed,0
TKT_349870,DEV_0354,10.64.0,2044-06-10 00:00:00,ERR_CRASH_106,connectivity,workaround,0
TKT_985796,DEV_0125,10.94.9,2053-07-22 00:00:00,ERR_CRASH_102,connectivity,fixed,0
TKT_937451,DEV_0496,10.184.6,2084-03-07 00:00:00,ERR_NETWORK_101,update_failure,fixed,0
TKT_905405,DEV_0488,10.172.1,2078-08-06 00:00:00,ERR_UPDATE_108,update_failure,no_issue,0
TKT_963152,DEV_0093,10.201.0,2090-01-25 00:00:00,ERR_BOOT_108,connectivity,no_issue,0
TKT_540676,DEV_0184,10.54.2,2040-09-21 00:00:00,ERR_BOOT_103,hardware,fixed,0
TKT_590231,DEV_0292,10.55.17,2042-01-10 00:00:00,ERR_CRASH_100,connectivity,fixed,0
TKT_341461,DEV_0242,10.29.0,2033-06-10 00:00:00,ERR_BOOT_100,hardware,no_issue,0
TKT_798151,DEV_0085,10.187.2,2085-02-28 00:00:00,ERR_BOOT_100,update_failure,fixed,0
TKT_817448,DEV_0175,10.113.3,2060-07-28 00:00:00,ERR_CRASH_106,update_failure,rma,1
TKT_185529,DEV_0169,10.71.6,2046-08-07 00:00:00,ERR_UPDATE_109,performance,workaround,0
TKT_396437,DEV_0304,10.4.3,2024-10-07 00:00:00,ERR_NETWORK_104,performance,workaround,0
TKT_206819,DEV_0013,10.51.0,2039-05-27 00:00:00,ERR_CRASH_108,update_failure,no_issue,0
TKT_783648,DEV_0230,10.123.5,2063-03-02 00:00:00,ERR_CRASH_108,crash,workaround,0
TKT_136061,DEV_0178,10.136.1,2066-12-15 00:00:00,ERR_UPDATE_107,performance,no_issue,0
TKT_248280,DEV_0044,10.201.4,2090-04-28 00:00:00,ERR_UPDATE_101,crash,no_issue,0
TKT_694442,DEV_0231,10.12.13,2027-05-30 00:00:00,ERR_CRASH_102,connectivity,rma,1
TKT_585731,DEV_0455,10.103.3,2056-01-10 00:00:00,ERR_BOOT_105,connectivity,workaround,0
TKT_752402,DEV_0492,10.141.1,2068-12-04 00:00:00,ERR_BOOT_109,hardware,workaround,0
TKT_260478,DEV_0164,10.36.1,2034-11-24 00:00:00,ERR_NETWORK_106,hardware,rma,1
TKT_581899,DEV_0016,10.128.6,2064-02-21 00:00:00,ERR_BOOT_109,hardware,workaround,0
TKT_275213,DEV_0477,10.151.2,2073-01-24 00:00:00,ERR_STREAM_108,update_failure,fixed,0
TKT_147643,DEV_0081,10.177.4,2081-06-26 00:00:00,ERR_UPDATE_106,hardware,rma,1
TKT_525615,DEV_0183,10.74.9,2048-05-11 00:00:00,ERR_NETWORK_105,crash,fixed,0
TKT_383075,DEV_0354,10.94.6,2053-06-07 00:00:00,ERR_STREAM_105,performance,workaround,0
TKT_996503,DEV_0361,10.199.1,2089-07-03 00:00:00,ERR_BOOT_105,performance,no_issue,0
TKT_189034,DEV_0379,10.89.3,2051-07-28 00:00:00,ERR_BOOT_102,crash,no_issue,0
TKT_600573,DEV_0336,10.111.2,2059-08-04 00:00:00,ERR_CRASH_107,performance,fixed,0
TKT_934685,DEV_0444,10.18.2,2028-12-14 00:00:00,ERR_NETWORK_105,performance,workaround,0
TKT_982831,DEV_0354,10.149.6,2072-08-09 00:00:00,ERR_STREAM_107,connectivity,no_issue,0
TKT_930553,DEV_0228,10.205.4,2092-01-25 00:00:00,ERR_BOOT_104,connectivity,no_issue,0
TKT_661762,DEV_0500,10.142.1,2069-08-22 00:00:00,ERR_STREAM_107,performance,no_issue,0
TKT_145845,DEV_0146,10.102.3,2055-09-10 00:00:00,ERR_STREAM_107,hardware,workaround,0
TKT_463290,DEV_0341,10.170.2,2078-06-03 00:00:00,ERR_STREAM_109,connectivity,fixed,0
TKT_291892,DEV_0207,10.75.2,2049-03-20 00:00:00,ERR_NETWORK_100,connectivity,no_issue,0
TKT_978998,DEV_0134,10.111.1,2059-06-10 00:00:00,ERR_CRASH_103,crash,fixed,0
TKT_174455,DEV_0088,10.206.0,2092-02-14 00:00:00,ERR_CRASH_100,hardware,rma,1
TKT_905262,DEV_0298,10.8.0,2025-09-17 00:00:00,ERR_CRASH_101,connectivity,workaround,0
TKT_816434,DEV_0419,10.194.2,2086-10-20 00:00:00,ERR_UPDATE_104,update_failure,no_issue,0
TKT_962432,DEV_0005,10.38.5,2035-07-13 00:00:00,ERR_BOOT_100,connectivity,workaround,0
TKT_419020,DEV_0365,10.81.1,2050-03-11 00:00:00,ERR_UPDATE_108,update_failure,workaround,0
TKT_492248,DEV_0402,10.50.5,2039-04-04 00:00:00,ERR_BOOT_104,connectivity,rma,1
TKT_100360,DEV_0233,10.46.3,2038-01-14 00:00:00,ERR_BOOT_109,update_failure,workaround,0
TKT_596071,DEV_0188,10.3.0,2024-08-03 00:00:00,ERR_UPDATE_101,update_failure,workaround,0
TKT_486103,DEV_0125,10.156.0,2074-05-17 00:00:00,ERR_NETWORK_103,performance,fixed,0
TKT_264552,DEV_0051,10.161.0,2075-09-24 00:00:00,ERR_BOOT_108,crash,workaround,0
TKT_209999,DEV_0243,10.111.1,2059-06-02 00:00:00,ERR_STREAM_101,connectivity,no_issue,0
TKT_785816,DEV_0009,10.24.0,2030-05-30 00:00:00,ERR_STREAM_108,performance,no_issue,0
TKT_928098,DEV_0239,10.6.2,2025-04-03 00:00:00,ERR_BOOT_108,hardware,no_issue,0
TKT_725335,DEV_0313,10.154.7,2074-02-09 00:00:00,ERR_UPDATE_103,performance,fixed,0
TKT_966204,DEV_0330,10.157.5,2074-10-29 00:00:00,ERR_CRASH_109,update_failure,no_issue,0
TKT_611467,DEV_0490,10.53.0,2040-01-14 00:00:00,ERR_STREAM_106,crash,workaround,0
TKT_344546,DEV_0228,10.91.1,2052-07-05 00:00:00,ERR_STREAM_104,connectivity,rma,1
TKT_889933,DEV_0332,10.210.1,2092-08-28 00:00:00,ERR_STREAM_104,performance,fixed,0
TKT_365890,DEV_0112,10.118.1,2061-09-02 00:00:00,ERR_NETWORK_108,performance,workaround,0
TKT_782504,DEV_0077,10.189.7,2085-11-29 00:00:00,ERR_NETWORK_103,connectivity,fixed,0
TKT_812591,DEV_0201,10.6.2,2025-04-15 00:00:00,ERR_BOOT_103,hardware,fixed,0
TKT_248448,DEV_0496,10.77.2,2049-06-03 00:00:00,ERR_CRASH_100,update_failure,no_issue,0
TKT_401007,DEV_0242,10.41.1,2036-10-18 00:00:00,ERR_STREAM_106,performance,fixed,0
TKT_516753,DEV_0320,10.22.2,2030-01-15 00:00:00,ERR_NETWORK_106,hardware,workaround,0
TKT_138870,DEV_0045,10.21.0,2029-08-04 00:00:00,ERR_UPDATE_109,hardware,workaround,0
TKT_764978,DEV_0035,10.52.0,2039-05-26 00:00:00,ERR_CRASH_109,hardware,no_issue,0
TKT_734875,DEV_0010,10.38.3,2035-06-27 00:00:00,ERR_CRASH_105,update_failure,workaround,0
TKT_250780,DEV_0332,10.182.1,2082-08-17 00:00:00,ERR_BOOT_101,crash,fixed,0
TKT_985010,DEV_0420,10.125.0,2063-04-29 00:00:00,ERR_UPDATE_100,update_failure,rma,1
TKT_537292,DEV_0210,10.130.0,2064-06-05 00:00:00,ERR_STREAM_101,hardware,fixed,0
TKT_797589,DEV_0056,10.74.14,2048-09-02 00:00:00,ERR_NETWORK_108,connectivity,workaround,0
TKT_916566,DEV_0057,10.143.5,2070-04-25 00:00:00,ERR_NETWORK_102,hardware,rma,1
TKT_731068,DEV_0280,10.185.0,2084-07-20 00:00:00,ERR_UPDATE_105,update_failure,workaround,0
TKT_851827,DEV_0008,10.72.2,2047-03-08 00:00:00,ERR_NETWORK_103,update_failure,fixed,0
TKT_509309,DEV_0367,10.110.9,2059-02-06 00:00:00,ERR_CRASH_109,performance,no_issue,0
TKT_551004,DEV_0215,10.203.3,2091-01-25 00:00:00,ERR_BOOT_109,crash,workaround,0
TKT_324332,DEV_0189,10.175.4,2079-03-23 00:00:00,ERR_NETWORK_105,connectivity,no_issue,0
TKT_955992,DEV_0336,10.189.0,2085-07-24 00:00:00,ERR_NETWORK_108,hardware,workaround,0
TKT_511970,DEV_0211,10.152.0,2073-05-20 00:00:00,ERR_NETWORK_101,connectivity,fixed,0
TKT_397834,DEV_0289,10.203.1,2090-12-05 00:00:00,ERR_CRASH_104,performance,rma,1
TKT_184203,DEV_0173,10.168.3,2077-08-13 00:00:00,ERR_UPDATE_103,connectivity,workaround,0
TKT_120322,DEV_0010,10.168.0,2077-05-11 00:00:00,ERR_UPDATE_102,crash,fixed,0
TKT_242598,DEV_0474,10.174.1,2078-10-16 00:00:00,ERR_UPDATE_106,hardware,rma,1
TKT_571920,DEV_0357,10.73.1,2047-08-07 00:00:00,ERR_CRASH_103,performance,no_issue,0
TKT_211214,DEV_0387,10.176.5,2079-09-19 00:00:00,ERR_NETWORK_106,performance,fixed,0
TKT_958071,DEV_0320,10.33.0,2034-09-23 00:00:00,ERR_CRASH_107,performance,no_issue,0
TKT_214331,DEV_0147,10.120.3,2062-05-09 00:00:00,ERR_STREAM_104,hardware,workaround,0
TKT_398951,DEV_0123,10.172.1,2078-07-24 00:00:00,ERR_NETWORK_107,hardware,no_issue,0
TKT_894321,DEV_0079,10.38.0,2035-03-21 00:00:00,ERR_UPDATE_106,connectivity,fixed,0
TKT_510689,DEV_0032,10.110.10,2059-03-13 00:00:00,ERR_UPDATE_103,hardware,fixed,0
TKT_916204,DEV_0043,10.120.5,2062-06-11 00:00:00,ERR_CRASH_108,crash,fixed,0
TKT_918978,DEV_0168,10.94.7,2053-07-14 00:00:00,ERR_STREAM_104,update_failure,fixed,0
TKT_862421,DEV_0174,10.175.0,2078-12-14 00:00:00,ERR_CRASH_108,performance,fixed,0
TKT_409967,DEV_0028,10.53.6,2040-06-04 00:00:00,ERR_BOOT_106,update_failure,fixed,0
TKT_125167,DEV_0469,10.66.1,2044-11-24 00:00:00,ERR_CRASH_105,connectivity,workaround,0
TKT_723800,DEV_0404,10.142.4,2069-11-19 00:00:00,ERR_STREAM_102,hardware,fixed,0
TKT_191600,DEV_0474,10.202.1,2090-05-17 00:00:00,ERR_BOOT_108,crash,workaround,0
TKT_776875,DEV_0176,10.203.1,2090-12-28 00:00:00,ERR_UPDATE_109,connectivity,fixed,0
TKT_541753,DEV_0251,10.135.0,2066-08-27 00:00:00,ERR_STREAM_106,update_failure,fixed,0
TKT_849720,DEV_0074,10.116.1,2061-01-28 00:00:00,ERR_BOOT_101,performance,no_issue,0
TKT_172960,DEV_0335,10.55.13,2041-11-30 00:00:00,ERR_CRASH_104,crash,fixed,0
TKT_979835,DEV_0336,10.131.4,2065-01-07 00:00:00,ERR_STREAM_106,update_failure,fixed,0
TKT_405975,DEV_0377,10.96.3,2053-12-15 00:00:00,ERR_CRASH_108,performance,fixed,0
TKT_562452,DEV_0086,10.152.0,2073-06-02 00:00:00,ERR_BOOT_109,hardware,fixed,0
TKT_802476,DEV_0467,10.20.1,2029-06-07 00:00:00,ERR_CRASH_108,performance,workaround,0
TKT_468466,DEV_0318,10.105.5,2056-11-02 00:00:00,ERR_STREAM_104,connectivity,fixed,0
TKT_352051,DEV_0377,10.176.2,2079-06-30 00:00:00,ERR_CRASH_101,hardware,no_issue,0
TKT_575678,DEV_0091,10.197.6,2089-03-24 00:00:00,ERR_STREAM_105,update_failure,workaround,0
TKT_191574,DEV_0025,10.184.4,2084-01-26 00:00:00,ERR_NETWORK_108,hardware,fixed,0
TKT_633774,DEV_0103,10.9.2,2025-11-09 00:00:00,ERR_NETWORK_100,hardware,fixed,0
TKT_572613,DEV_0183,10.137.5,2067-09-16 00:00:00,ERR_BOOT_102,crash,fixed,0
TKT_661091,DEV_0312,10.96.0,2053-09-27 00:00:00,ERR_NETWORK_107,update_failure,rma,1
TKT_335711,DEV_0178,10.41.5,2037-02-06 00:00:00,ERR_CRASH_109,performance,no_issue,0
TKT_460241,DEV_0461,10.27.20,2033-02-21 00:00:00,ERR_NETWORK_108,hardware,workaround,0
TKT_820848,DEV_0382,10.31.2,2034-01-13 00:00:00,ERR_CRASH_105,performance,fixed,0
TKT_950310,DEV_0337,10.27.18,2033-01-13 00:00:00,ERR_NETWORK_100,update_failure,workaround,0
TKT_960249,DEV_0186,10.49.1,2038-07-18 00:00:00,ERR_CRASH_106,crash,fixed,0
TKT_564251,DEV_0016,10.141.2,2069-01-19 00:00:00,ERR_BOOT_106,update_failure,fixed,0
TKT_267882,DEV_0036,10.189.2,2085-08-16 00:00:00,ERR_CRASH_105,hardware,fixed,0
TKT_537635,DEV_0014,10.154.0,2073-08-06 00:00:00,ERR_STREAM_103,connectivity,no_issue,0
TKT_199847,DEV_0371,10.83.0,2050-06-17 00:00:00,ERR_NETWORK_107,update_failure,fixed,0
TKT_387489,DEV_0040,10.196.8,2088-06-28 00:00:00,ERR_STREAM_108,hardware,fixed,0
TKT_250375,DEV_0012,10.27.11,2032-04-22 00:00:00,ERR_BOOT_109,connectivity,workaround,0
TKT_636990,DEV_0418,10.141.5,2069-04-21 00:00:00,ERR_BOOT_102,update_failure,workaround,0
TKT_949833,DEV_0034,10.110.3,2058-06-17 00:00:00,ERR_NETWORK_103,performance,workaround,0
TKT_954996,DEV_0117,10.196.1,2088-01-20 00:00:00,ERR_CRASH_100,hardware,workaround,0
TKT_887133,DEV_0169,10.38.2,2035-05-01 00:00:00,ERR_NETWORK_100,crash,fixed,0
TKT_124089,DEV_0320,10.189.5,2085-11-05 00:00:00,ERR_NETWORK_108,connectivity,workaround,0
TKT_414777,DEV_0008,10.172.1,2078-08-23 00:00:00,ERR_STREAM_106,connectivity,no_issue,0
TKT_148306,DEV_0275,10.74.7,2048-04-13 00:00:00,ERR_UPDATE_104,hardware,rma,1
TKT_262688,DEV_0163,10.117.0,2061-04-15 00:00:00,ERR_NETWORK_100,update_failure,fixed,0
TKT_202661,DEV_0183,10.176.27,2081-03-17 00:00:00,ERR_UPDATE_105,performance,workaround,0
TKT_867240,DEV_0297,10.175.1,2079-01-08 00:00:00,ERR_UPDATE_103,crash,fixed,0
TKT_741888,DEV_0240,10.160.0,2075-09-10 00:00:00,ERR_STREAM_105,connectivity,rma,1
TKT_967075,DEV_0121,10.55.12,2041-11-24 00:00:00,ERR_CRASH_109,hardware,no_issue,0
